Freq[Hz]     dBSPL  Phase[Deg]
9255.50     89.171   -57.242
9390.12     88.899   -59.065
9526.70     88.514   -60.384
9665.27     88.084   -60.998
9805.86     87.688   -60.816
9948.49     87.401   -59.902
10093.2     87.281   -58.501
10240.0     87.355   -56.992
10388.9     87.623   -55.798
10540.1     88.055   -55.281
10693.4     88.592   -55.657
10848.9     89.160   -56.979
11006.7     89.688   -59.172
11166.8     90.122   -62.087
11329.2     90.433   -65.552
11494.0     90.613   -69.399
11661.2     90.671   -73.470
11830.8     90.624   -77.631
12002.9     90.489   -81.762
12177.5     90.276   -85.762
12354.6     89.991   -89.549
12534.3     89.639   -93.057
12716.6     89.231   -96.237
12901.6     88.790   -99.071
13089.2     88.350  -101.580
13279.6     87.949  -103.845
13472.8     87.614  -106.004
13668.8     87.354  -108.223
13867.6     87.151  -110.657
14069.3     86.967  -113.402
14273.9     86.749  -116.473
14481.5     86.448  -119.816
14692.2     86.023  -123.318
14905.9     85.452  -126.821
15122.7     84.725  -130.138
15342.7     83.847  -133.063
15565.8     82.832  -135.378
15792.2     81.705  -136.864
16021.9     80.503  -137.309
16255.0     79.272  -136.517
16491.4     78.071  -134.316
16731.3     76.952  -130.572
16974.7     75.978  -125.240
17221.6     75.248  -118.540
17472.1     74.893  -111.194
17726.2     74.991  -104.392
17984.0     75.459   -99.219
18245.6     76.088   -96.102
18511.0     76.676   -94.838
18780.2     77.102   -94.947
19053.4     77.316   -95.921
19330.5     77.315   -97.318
19611.7     77.123   -98.769
19897.0     76.777   -99.969
20186.4     76.316  -100.664
20480.0     75.775  -100.642
20777.9     75.185   -99.702
21080.1     74.570   -97.588
21386.7     73.966   -93.955
21697.8     73.458   -88.380
22013.4     73.271   -80.975
22333.6     73.791   -73.162
22658.4     75.141   -67.288
22988.0     76.832   -64.722
23322.4     78.375   -65.150
23661.6     79.546   -67.709
24005.8     80.265   -71.683
24355.0     80.583   -76.497
24709.2     80.589   -81.713
25068.6     80.381   -86.957
25433.2     80.065   -91.853
25803.2     79.712   -96.181
26178.5     79.351   -99.881
26559.3     78.988  -103.006
26945.6     78.625  -105.675
27337.5     78.262  -107.989
27735.2     77.898  -110.024
28138.6     77.535  -111.830
28547.9     77.171  -113.442
28963.1     76.808  -114.885
29384.4     76.444  -116.180
29811.8     76.081  -117.342
30245.4     75.718  -118.382
30685.3     75.355  -119.309
31131.7     74.991  -120.132
31584.5     74.628  -120.854
